what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054204755
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054235096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054247764
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054257651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054261221
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054522859
error,log,,,"Unable to get CElement for Macro",1293054666642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293054666663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054668626
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054669005
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054686499
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054736927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054744150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054776517
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054777158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054783618
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054783896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293054790014
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054791197
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054791543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054818558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054881956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054888675
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054894483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054904803
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054905679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054913723
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054914187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054924242
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054924752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054930656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054949460
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054951066
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1293054954007
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1293054957119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293054961414
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293054961834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293054964248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055009311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055011010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055044450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293055051670
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055052254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293055056590
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055056957
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293055081448
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055081834
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1293055083912
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055086794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055089961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055142516
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055149550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293055167271
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055167884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293055207569
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293055208281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055214318
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055256492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055257478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055419048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055420583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055592283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055601631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055833603
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293055834280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056514458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056532348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056669474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056714938
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056720431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056722151
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056735992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293056737337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293057196567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293057197190
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293057198649
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1293057199039
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1293057199063
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1293057199064
